Day fraction since midnight on 	pH probe (pH)	Source pressure (Pa)
0.6485548704	3.3549506664	0.0000000000
0.6485664443	3.3552734852	0.0000000000
0.6485780201	3.3564183712	0.0000000000
0.6485895937	3.3577482700	0.0000000000
0.6486011683	3.3568489552	0.0000000000
0.6486127410	3.3543012142	0.0000000000
0.6486243266	3.3582978249	0.0000000000
0.6486358896	3.3596417904	0.0000000000
0.6486473418	3.3596086502	0.0000000000
0.6486590383	3.3585405350	0.0000000000
0.6486706122	3.3560757637	0.0000000000
0.6486821987	3.3599512577	0.0000000000
0.6486937639	3.3580720425	0.0000000000
0.6487053341	3.3590273857	0.0000000000
0.6487169091	3.3507652283	0.0000000000
0.6487284836	3.3549017906	0.0000000000
0.6487400601	3.3540232182	0.0000000000
0.6487516234	3.3509914875	0.0000000000
0.6487632088	3.3527472019	0.0000000000
0.6487747944	3.3509039879	0.0000000000
0.6487863499	3.3495407104	0.0000000000
0.6487979217	3.3484134674	0.0000000000
0.6488094967	3.3485441208	0.0000000000
0.6488210781	3.3443858624	0.0000000000
0.6488326492	3.3376979828	0.0000000000
0.6488442257	3.3420627117	0.0000000000
0.6488558118	3.3390483856	0.0000000000
0.6488673765	3.3400526047	0.0000000000
0.6488789604	3.3409440517	0.0000000000
0.6488905233	3.3437721729	0.0000000000
0.6489020955	3.3416225910	0.0000000000
0.6489136716	3.3400299549	0.0000000000
0.6489252455	3.3383975029	0.0000000000
0.6489368199	3.3357903957	0.0000000000
0.6489483932	3.3361971378	0.0000000000
0.6489599675	3.3386342525	0.0000000000
0.6489715536	3.3348436356	0.0000000000
0.6489831168	3.3326125145	0.0000000000
0.6489946900	3.3325276375	0.0000000000
0.6490062649	3.3325862885	0.0000000000
0.6490178394	3.3314139843	0.0000000000
0.6490294136	3.3272953033	0.0000000000
0.6490409874	3.3262317181	0.0000000000
0.6490525619	3.3290698528	0.0000000000
0.6490641356	3.3264021873	0.0000000000
0.6490757230	3.3261575699	0.0000000000
0.6490872841	3.3252413273	0.0000000000
0.6490988615	3.3240556717	0.0000000000
0.6491104336	3.3238408566	0.0000000000
0.6491220069	3.3210599422	0.0000000000
0.6491335837	3.3218150139	0.0000000000
0.6491451565	3.3166744709	0.0000000000
0.6491567304	3.3219304085	0.0000000000
0.6491683050	3.3230395317	0.0000000000
0.6491798816	3.3215734959	0.0000000000
0.6491914440	3.3199172020	0.0000000000
0.6492030269	3.3232450485	0.0000000000
0.6492146015	3.3227453232	0.0000000000
0.6492261776	3.3232276440	0.0000000000
0.6492377411	3.3211951256	0.0000000000
0.6492493236	3.3202970028	0.0000000000
0.6492609002	3.3206090927	0.0000000000
0.6492724715	3.3239438534	0.0000000000
0.6492840464	3.3219010830	0.0000000000
0.6492956234	3.3226597309	0.0000000000
0.6493071940	3.3218626976	0.0000000000
0.6493187682	3.3223147392	0.0000000000
0.6493303432	3.3230216503	0.0000000000
0.6493419176	3.3236064911	0.0000000000
0.6493534917	3.3239324093	0.0000000000
0.6493650666	3.3234689236	0.0000000000
0.6493766442	3.3224010468	0.0000000000
0.6493882163	3.3215208054	0.0000000000
0.6493997893	3.3210937977	0.0000000000
0.6494113648	3.3199708462	0.0000000000
0.6494229387	3.3197820187	0.0000000000
0.6494345088	3.3195073605	0.0000000000
0.6494460847	3.3196601868	0.0000000000
0.6494576622	3.3191437721	0.0000000000
0.6494692346	3.3192853928	0.0000000000
0.6494808087	3.3205735683	0.0000000000
0.6494923756	3.3203265667	0.0000000000
0.6495039565	3.3188509941	0.0000000000
0.6495155308	3.3192405701	0.0000000000
0.6495271050	3.3205738068	0.0000000000
0.6495386787	3.3204796314	0.0000000000
0.6495502541	3.3205914497	0.0000000000
0.6495618277	3.3206853867	0.0000000000
0.6495734020	3.3207802773	0.0000000000
0.6495849760	3.3211283684	0.0000000000
0.6495965505	3.3185226917	0.0000000000
0.6496081246	3.3215720654	0.0000000000
0.6496196992	3.3222796917	0.0000000000
0.6496312755	3.3217802048	0.0000000000
0.6496428587	3.3226275444	0.0000000000
0.6496544205	3.3184657097	0.0000000000
0.6496659895	3.3195600510	0.0000000000
0.6496775703	3.3205389977	0.0000000000
0.6496891441	3.3162651062	0.0000000000
0.6497007143	3.3161461353	0.0000000000
0.6497122932	3.3171787262	0.0000000000
0.6497238663	3.3182110786	0.0000000000
0.6497354405	3.3181087971	0.0000000000
0.6497470145	3.3209407330	0.0000000000
0.6497585893	3.3193871975	0.0000000000
0.6497701633	3.3183991909	0.0000000000
0.6497817395	3.3209705353	0.0000000000
0.6497933120	3.3204982281	0.0000000000
0.6498048798	3.3207366467	0.0000000000
0.6498164721	3.3213491440	0.0000000000
0.6498280346	3.3212471008	0.0000000000
0.6498396086	3.3194909096	0.0000000000
0.6498511938	3.3201770782	0.0000000000
0.6498627581	3.3209919930	0.0000000000
0.6498743306	3.3214356899	0.0000000000
0.6498859049	3.3200047016	0.0000000000
0.6498974920	3.3204700947	0.0000000000
0.6499090547	3.3193886280	0.0000000000
0.6499206264	3.3206753731	0.0000000000
0.6499322018	3.3211245537	0.0000000000
0.6499437680	3.3209409714	0.0000000000
0.6499553503	3.3194878101	0.0000000000
0.6499669255	3.3165075779	0.0000000000
0.6499785119	3.3185062408	0.0000000000
0.6499900730	3.3179886341	0.0000000000
0.6500016472	3.3184535503	0.0000000000
0.6500132214	3.3182990551	0.0000000000
0.6500247964	3.3209695816	0.0000000000
0.6500363707	3.3217272758	0.0000000000
0.6500479449	3.3213229179	0.0000000000
0.6500595190	3.3237094879	0.0000000000
0.6500710945	3.3209190369	0.0000000000
0.6500826680	3.3198997974	0.0000000000
0.6500942540	3.3206939697	0.0000000000
0.6501058160	3.3208055496	0.0000000000
0.6501173893	3.3187048435	0.0000000000
0.6501289758	3.3199536800	0.0000000000
0.6501405398	3.3199851513	0.0000000000
0.6501521245	3.3186104298	0.0000000000
0.6501636860	3.3203072548	0.0000000000
0.6501752603	3.3201258183	0.0000000000
0.6501868345	3.3232269287	0.0000000000
0.6501984097	3.3052883148	0.0000000000
0.6502099837	3.3255982399	0.0000000000
0.6502215613	3.3185915947	0.0000000000
0.6502331354	3.3192861080	0.0000000000
0.6502447074	3.3204457760	0.0000000000
0.6502562951	3.3189706802	0.0000000000
0.6502678547	3.3217427731	0.0000000000
0.6502794292	3.3176710606	0.0000000000
0.6502910033	3.3182611465	0.0000000000
0.6503025775	3.3184368610	0.0000000000
0.6503141519	3.3197119236	0.0000000000
0.6503257267	3.3170397282	0.0000000000
0.6503373013	3.3155930042	0.0000000000
0.6503488751	3.3171181679	0.0000000000
0.6503604484	3.3193542957	0.0000000000
0.6503720228	3.3182821274	0.0000000000
0.6503835963	3.3113849163	0.0000000000
0.6503951714	3.3240311146	0.0000000000
0.6504067455	3.3194735050	0.0000000000
0.6504183193	3.3192677498	0.0000000000
0.6504298945	3.3193674088	0.0000000000
0.6504414682	3.3210601807	0.0000000000
0.6504530418	3.3146793842	0.0000000000
0.6504646160	3.3237454891	0.0000000000
0.6504761907	3.3210561275	0.0000000000
0.6504877784	3.3219010830	0.0000000000
0.6504993534	3.3244335651	0.0000000000
0.6505109136	3.3234612942	0.0000000000
0.6505224868	3.3178699017	0.0000000000
0.6505340618	3.3218660355	0.0000000000
0.6505456354	3.3170840740	0.0000000000
0.6505572104	3.3182306290	0.0000000000
0.6505687841	3.3209409714	0.0000000000
0.6505803578	3.3195593357	0.0000000000
0.6505919324	3.3207111359	0.0000000000
0.6506035072	3.3202126026	0.0000000000
0.6506150810	3.3197984695	0.0000000000
0.6506266548	3.3207120895	0.0000000000
0.6506382297	3.3109064102	0.0000000000
0.6506498035	3.3159918785	0.0000000000
0.6506613773	3.3222374916	0.0000000000
0.6506729531	3.3199229240	0.0000000000
0.6506845269	3.3209736347	0.0000000000
0.6506961006	3.3179023266	0.0000000000
0.6507076821	3.3184020519	0.0000000000
0.6507192489	3.3208730221	0.0000000000
0.6507308230	3.3181245327	0.0000000000
0.6507423969	3.3215487003	0.0000000000
0.6507539695	3.3168787956	0.0000000000
0.6507655458	3.3196084499	0.0000000000
0.6507771197	3.3198664188	0.0000000000
0.6507886865	3.3201048374	0.0000000000
0.6508002730	3.3216073513	0.0000000000
0.6508118372	3.3233644962	0.0000000000
0.6508234174	3.3224687576	0.0000000000
0.6508349911	3.3180558681	0.0000000000
0.6508465651	3.3193359375	0.0000000000
0.6508581392	3.3205220699	0.0000000000
0.6508697135	3.3206770420	0.0000000000
0.6508812859	3.3211975098	0.0000000000
0.6508928620	3.3168857098	0.0000000000
0.6509045519	3.3182969093	0.0000000000
0.6509160240	3.3203842640	0.0000000000
0.6509275844	3.3174941540	0.0000000000
0.6509391581	3.3142881393	0.0000000000
0.6509507332	3.3148696423	0.0000000000
0.6509623106	3.3149383068	0.0000000000
0.6509738809	3.3164877892	0.0000000000
0.6509854557	3.3135073185	0.0000000000
0.6509970296	3.3123915195	0.0000000000
0.6510086044	3.3123016357	0.0000000000
0.6510201779	3.3095409870	0.0000000000
0.6510317541	3.3093843460	0.0000000000
0.6510433260	3.3107361794	0.0000000000
0.6510548997	3.3088757992	0.0000000000
0.6510664743	3.3066148758	0.0000000000
0.6510780483	3.3075962067	0.0000000000
0.6510896220	3.3047809601	0.0000000000
0.6511011892	3.3054969311	0.0000000000
0.6511127701	3.3022713661	0.0000000000
0.6511243460	3.3044431210	0.0000000000
0.6511359191	3.3010950089	0.0000000000
0.6511474935	3.3036923409	0.0000000000
0.6511590676	3.3017089367	0.0000000000
0.6511706422	3.3009967804	0.0000000000
0.6511822193	3.3025476933	0.0000000000
0.6511937894	3.2998156548	0.0000000000
0.6512053630	3.2983474731	0.0000000000
0.6512169374	3.2993252277	0.0000000000
0.6512285124	3.2968623638	0.0000000000
0.6512400858	3.2975122929	0.0000000000
0.6512516740	3.2898120880	0.0000000000
0.6512632347	3.2953937054	0.0000000000
0.6512748095	3.2954306602	0.0000000000
0.6512863841	3.2960159779	0.0000000000
0.6512979580	3.2961466312	0.0000000000
0.6513095427	3.2934651375	0.0000000000
0.6513211046	3.2948663235	0.0000000000
0.6513326795	3.2954311371	0.0000000000
0.6513442530	3.2939786911	0.0000000000
0.6513558277	3.2962572575	0.0000000000
0.6513674109	3.2949993610	0.0000000000
0.6513789765	3.2911794186	0.0000000000
0.6513905510	3.2911734581	0.0000000000
0.6514021236	3.2933812141	0.0000000000
0.6514136983	3.2935175896	0.0000000000
0.6514252754	3.2946481705	0.0000000000
0.6514368490	3.2957355976	0.0000000000
0.6514484204	3.2960269451	0.0000000000
0.6514599941	3.2960104942	0.0000000000
0.6514715681	3.2936031818	0.0000000000
0.6514831426	3.2937929630	0.0000000000
0.6514947164	3.2959244251	0.0000000000
0.6515062908	3.2951545715	0.0000000000
0.6515178654	3.2950334549	0.0000000000
0.6515294414	3.2957229614	0.0000000000
0.6515410161	3.2957243919	0.0000000000
0.6515525890	3.2980103493	0.0000000000
0.6515641618	3.2963850498	0.0000000000
0.6515757281	3.2946624756	0.0000000000
0.6515873209	3.2946882248	0.0000000000
0.6515988838	3.2938938141	0.0000000000
0.6516104577	3.2944235802	0.0000000000
0.6516220320	3.2943444252	0.0000000000
0.6516336065	3.2938971519	0.0000000000
0.6516451772	3.2941668034	0.0000000000
0.6516567527	3.2949995995	0.0000000000
0.6516683282	3.2931029797	0.0000000000
0.6516798988	3.2921364307	0.0000000000
0.6516914764	3.2944474220	0.0000000000
0.6517030506	3.2937583923	0.0000000000
0.6517146257	3.2952613831	0.0000000000
0.6517261999	3.2957749367	0.0000000000
0.6517377730	3.2952241898	0.0000000000
0.6517493482	3.2944471836	0.0000000000
0.6517609218	3.2936031818	0.0000000000
0.6517724954	3.2929377556	0.0000000000
0.6517840709	3.2925348282	0.0000000000
0.6517956447	3.2943892479	0.0000000000
0.6518072221	3.2954640388	0.0000000000
0.6518187852	3.2937557697	0.0000000000
0.6518303669	3.2951722145	0.0000000000
0.6518419410	3.2937276363	0.0000000000
0.6518535146	3.2929136753	0.0000000000
0.6518650891	3.2902934551	0.0000000000
0.6518766629	3.2940301895	0.0000000000
0.6518882376	3.2962408066	0.0000000000
0.6518998108	3.2948143482	0.0000000000
0.6519113866	3.2941551208	0.0000000000
0.6519229606	3.2959582806	0.0000000000
0.6519345450	3.2955338955	0.0000000000
0.6519461072	3.2933650017	0.0000000000
0.6519576813	3.2951545715	0.0000000000
0.6519692556	3.2946543694	0.0000000000
0.6519808293	3.2954976559	0.0000000000
0.6519924046	3.2944059372	0.0000000000
0.6520039779	3.2931389809	0.0000000000
0.6520155524	3.2960164547	0.0000000000
0.6520271268	3.2915358543	0.0000000000
0.6520387075	3.2948782444	0.0000000000
0.6520502749	3.2930569649	0.0000000000
0.6520618485	3.2943203449	0.0000000000
0.6520734194	3.2920517921	0.0000000000
0.6520849968	3.2922828197	0.0000000000
0.6520965707	3.2932791710	0.0000000000
0.6521081458	3.2930350304	0.0000000000
0.6521197211	3.2932755947	0.0000000000
0.6521312855	3.2944178581	0.0000000000
0.6521428698	3.2938961983	0.0000000000
0.6521544355	3.2963500023	0.0000000000
0.6521660163	3.2950692177	0.0000000000
0.6521775913	3.2948794365	0.0000000000
0.6521891668	3.2973260880	0.0000000000
0.6522007398	3.2939627171	0.0000000000
0.6522123129	3.2952415943	0.0000000000
0.6522238981	3.2920687199	0.0000000000
0.6522354607	3.2948160172	0.0000000000
0.6522470283	3.2941007614	0.0000000000
0.6522586088	3.2938728333	0.0000000000
0.6522701828	3.2915728092	0.0000000000
0.6522817572	3.2955336571	0.0000000000
0.6522933322	3.2968776226	0.0000000000
0.6523049050	3.2974951267	0.0000000000
0.6523164806	3.2982048988	0.0000000000
0.6523280544	3.2950034142	0.0000000000
0.6523396367	3.2972362041	0.0000000000
0.6523511994	3.2938942909	0.0000000000
0.6523627690	3.2931790352	0.0000000000
0.6523743509	3.2944135666	0.0000000000
0.6523859358	3.2942750454	0.0000000000
0.6523974985	3.2960782051	0.0000000000
0.6524090728	3.2944471836	0.0000000000
0.6524206463	3.2928018570	0.0000000000
0.6524322211	3.3011856079	0.0000000000
0.6524437943	3.2914702892	0.0000000000
0.6524553709	3.2941043377	0.0000000000
0.6524669523	3.2952239513	0.0000000000
0.6524785184	3.2924952507	0.0000000000
0.6524900910	3.2964372635	0.0000000000
0.6525016656	3.2946889400	0.0000000000
0.6525132400	3.2915358543	0.0000000000
0.6525248153	3.2908630371	0.0000000000
0.6525363883	3.2894058228	0.0000000000
0.6525479618	3.2898843288	0.0000000000
0.6525595341	3.2892692089	0.0000000000
0.6525711099	3.2886569500	0.0000000000
0.6525826847	3.2895877361	0.0000000000
0.6525942589	3.2879424095	0.0000000000
0.6526058333	3.2891385555	0.0000000000
0.6526174089	3.2884156704	0.0000000000
0.6526289814	3.2863171101	0.0000000000
0.6526405547	3.2861468792	0.0000000000
0.6526521296	3.2860896587	0.0000000000
0.6526636956	3.2838430405	0.0000000000
0.6526752781	3.2808334827	0.0000000000
0.6526868519	3.2826313972	0.0000000000
0.6526984266	3.2804200649	0.0000000000
0.6527100000	3.2790167332	0.0000000000
0.6527215747	3.2804882526	0.0000000000
0.6527331482	3.2811465263	0.0000000000
0.6527447225	3.2814202309	0.0000000000
0.6527562969	3.2781465054	0.0000000000
0.6527678717	3.2783694267	0.0000000000
0.6527794446	3.2778534889	0.0000000000
0.6527910123	3.2782976627	0.0000000000
0.6528025932	3.2780082226	0.0000000000
0.6528141677	3.2772510052	0.0000000000
0.6528257413	3.2723252773	0.0000000000
0.6528373171	3.2748713493	0.0000000000
0.6528488991	3.2764053345	0.0000000000
0.6528604633	3.2765393257	0.0000000000
0.6528720396	3.2746248245	0.0000000000
0.6528836120	3.2771031857	0.0000000000
0.6528951856	3.2772393227	0.0000000000
0.6529067597	3.2769825459	0.0000000000
0.6529183332	3.2769660950	0.0000000000
0.6529299098	3.2780420780	0.0000000000
0.6529414817	3.2777173519	0.0000000000
0.6529530558	3.2769215107	0.0000000000
0.6529646306	3.2791969776	0.0000000000
0.6529762048	3.2752857208	0.0000000000
0.6529877794	3.2749564648	0.0000000000
0.6529993536	3.2760326862	0.0000000000
0.6530109279	3.2763192654	0.0000000000
0.6530225023	3.2755079269	0.0000000000
0.6530340750	3.2760274410	0.0000000000
0.6530456490	3.2762506008	0.0000000000
0.6530572233	3.2760946751	0.0000000000
0.6530687978	3.2768514156	0.0000000000
0.6530803751	3.2751808167	0.0000000000
0.6530919590	3.2744567394	0.0000000000
0.6531035223	3.2770507336	0.0000000000
0.6531150943	3.2782592773	0.0000000000
0.6531266689	3.2771120071	0.0000000000
0.6531382425	3.2765233517	0.0000000000
0.6531498145	3.2760615349	0.0000000000
0.6531613899	3.2778868675	0.0000000000
0.6531729660	3.2779567242	0.0000000000
0.6531845408	3.2768540382	0.0000000000
0.6531961059	3.2754650116	0.0000000000
0.6532076873	3.2765429020	0.0000000000
0.6532192578	3.2773756981	0.0000000000
0.6532308376	3.2771573067	0.0000000000
0.6532424026	3.2757203579	0.0000000000
0.6532539811	3.2769565582	0.0000000000
0.6532655597	3.2768878937	0.0000000000
0.6532771266	3.2781436443	0.0000000000
0.6532887052	3.2770245075	0.0000000000
0.6533002721	3.2760789394	0.0000000000
0.6533118507	3.2750093937	0.0000000000
0.6533234292	3.2741637230	0.0000000000
0.6533349962	3.2761473656	0.0000000000
0.6533465747	3.2750470638	0.0000000000
0.6533581417	3.2752249241	0.0000000000
0.6533697202	3.2751810551	0.0000000000
0.6533812988	3.2742164135	0.0000000000
0.6533928658	3.2760953903	0.0000000000
0.6534044443	3.2766468525	0.0000000000
0.6534160229	3.2775597572	0.0000000000
0.6534275898	3.2754297256	0.0000000000
0.6534391683	3.2745952606	0.0000000000
0.6534507424	3.2754809856	0.0000000000
0.6534623167	3.2742784023	0.0000000000
0.6534739018	3.2739753723	0.0000000000
0.6534854767	3.2749915123	0.0000000000
0.6534970393	3.2737755775	0.0000000000
0.6535086155	3.2743027210	0.0000000000
0.6535201880	3.2748503685	0.0000000000
0.6535317652	3.2773525715	0.0000000000
0.6535433381	3.2766597271	0.0000000000
0.6535549096	3.2741670609	0.0000000000
0.6535664963	3.2748713493	0.0000000000
0.6535780586	3.2749865055	0.0000000000
0.6535896330	3.2755436897	0.0000000000
0.6536012074	3.2754051685	0.0000000000
0.6536127790	3.2733995914	0.0000000000
0.6536243552	3.2756128311	0.0000000000
0.6536359283	3.2756001949	0.0000000000
0.6536475035	3.2752330303	0.0000000000
0.6536590784	3.2741467953	0.0000000000
0.6536706538	3.2745263577	0.0000000000
0.6536822171	3.2763006687	0.0000000000
0.6536938035	3.2749724388	0.0000000000
0.6537053741	3.2730417252	0.0000000000
0.6537169482	3.2714588642	0.0000000000
0.6537285219	3.2709946632	0.0000000000
0.6537401071	3.2721138000	0.0000000000
0.6537516703	3.2695436478	0.0000000000
0.6537632447	3.2685811520	0.0000000000
0.6537748185	3.2672567368	0.0000000000
0.6537863923	3.2672567368	0.0000000000
0.6537979661	3.2666597366	0.0000000000
0.6538095384	3.2641499043	0.0000000000
0.6538211167	3.2655832767	0.0000000000
0.6538327007	3.2647039890	0.0000000000
0.6538442641	3.2645096779	0.0000000000
0.6538558328	3.2637929916	0.0000000000
0.6538674147	3.2619116306	0.0000000000
0.6538789997	3.2620506287	0.0000000000
0.6538905593	3.2621552944	0.0000000000
0.6539021334	3.2618434429	0.0000000000
0.6539137077	3.2600517273	0.0000000000
0.6539252823	3.2625701427	0.0000000000
0.6539368673	3.2602059841	0.0000000000
0.6539484249	3.2592375278	0.0000000000
0.6539600027	3.2587077618	0.0000000000
0.6539715791	3.2589304447	0.0000000000
0.6539831532	3.2580008507	0.0000000000
0.6539947398	3.2535884380	0.0000000000
0.6540063018	3.2540500164	0.0000000000
0.6540178754	3.2544751167	0.0000000000
0.6540294507	3.2523140907	0.0000000000
0.6540410149	3.2529773712	0.0000000000
0.6540525975	3.2528989315	0.0000000000
0.6540641651	3.2541851997	0.0000000000
0.6540757457	3.2527620792	0.0000000000
0.6540873197	3.2532656193	0.0000000000
0.6540988937	3.2509267330	0.0000000000
0.6541104716	3.2515382767	0.0000000000
0.6541220376	3.2505168915	0.0000000000
0.6541336167	3.2492294312	0.0000000000
0.6541451823	3.2486400604	0.0000000000
0.6541567797	3.2469928265	0.0000000000
0.6541683402	3.2469162941	0.0000000000
0.6541799231	3.2475504875	0.0000000000
0.6541914807	3.2461156845	0.0000000000
0.6542030545	3.2466781139	0.0000000000
0.6542146363	3.2445929050	0.0000000000
0.6542262104	3.2460234165	0.0000000000
0.6542377839	3.2456369400	0.0000000000
0.6542493579	3.2430436611	0.0000000000
0.6542609453	3.2427654266	0.0000000000
0.6542725032	3.2417628765	0.0000000000
0.6542840796	3.2411122322	0.0000000000
0.6542956536	3.2407059669	0.0000000000
0.6543072289	3.2415430546	0.0000000000
0.6543188025	3.2415592670	0.0000000000
0.6543303766	3.2418482304	0.0000000000
0.6543419501	3.2415406704	0.0000000000
0.6543535161	3.2467455864	0.0000000000
0.6543650980	3.2391996384	0.0000000000
0.6543766663	3.2394411564	0.0000000000
0.6543882499	3.2375879288	0.0000000000
0.6543998125	3.2378067970	0.0000000000
0.6544113869	3.2397680283	0.0000000000
0.6544229692	3.2394247055	0.0000000000
0.6544345465	3.2370626926	0.0000000000
0.6544461182	3.2396481037	0.0000000000
0.6544576999	3.2393889427	0.0000000000
0.6544692657	3.2371900082	0.0000000000
0.6544808393	3.2379057407	0.0000000000
0.6544924062	3.2389304638	0.0000000000
0.6545039848	3.2338550091	0.0000000000
0.6545155749	3.2331502438	0.0000000000
0.6545271375	3.2373106480	0.0000000000
0.6545387112	3.2374296188	0.0000000000
0.6545502774	3.2359619141	0.0000000000
0.6545618588	3.2373211384	0.0000000000
0.6545734357	3.2369246483	0.0000000000
0.6545850162	3.2362020016	0.0000000000
0.6545965815	3.2347509861	0.0000000000
0.6546081553	3.2355859280	0.0000000000
0.6546197286	3.2346992493	0.0000000000
0.6546312957	3.2332665920	0.0000000000
0.6546428777	3.2334427834	0.0000000000
0.6546544444	3.2333679199	0.0000000000
0.6546660258	3.2339501381	0.0000000000
0.6546776012	3.2329096794	0.0000000000
0.6546891878	3.2323398590	0.0000000000
0.6547007518	3.2318837643	0.0000000000
0.6547123334	3.2322030067	0.0000000000
0.6547239080	3.2291352749	0.0000000000
0.6547354729	3.2288460732	0.0000000000
0.6547470454	3.2285380363	0.0000000000
0.6547586213	3.2302031517	0.0000000000
0.6547702043	3.2293078899	0.0000000000
0.6547817770	3.2273609638	0.0000000000
0.6547933410	3.2259788513	0.0000000000
0.6548049266	3.2277381420	0.0000000000
0.6548165006	3.2277424335	0.0000000000
0.6548280643	3.2269012928	0.0000000000
0.6548396487	3.2260310650	0.0000000000
0.6548512126	3.2260808945	0.0000000000
0.6548627870	3.2264287472	0.0000000000
0.6548743521	3.2281477451	0.0000000000
0.6548859349	3.2267911434	0.0000000000
0.6548975088	3.2253303528	0.0000000000
0.6549090936	3.2242171764	0.0000000000
0.6549206571	3.2225484848	0.0000000000
0.6549322292	3.2227196693	0.0000000000
0.6549438016	3.2257575989	0.0000000000
0.6549553788	3.2275321484	0.0000000000
0.6549669533	3.2203466892	0.0000000000
0.6549785389	3.2143311501	0.0000000000
0.6549901007	3.2180097103	0.0000000000
0.6550016758	3.2192778587	0.0000000000
0.6550132492	3.2168843746	0.0000000000
0.6550248232	3.2232999802	0.0000000000
0.6550363990	3.2230160236	0.0000000000
0.6550479717	3.2202107906	0.0000000000
0.6550595458	3.2230696678	0.0000000000
0.6550711201	3.2228791714	0.0000000000
0.6550826864	3.2223260403	0.0000000000
0.6550942695	3.2237231731	0.0000000000
0.6551058544	3.2223277092	0.0000000000
0.6551174137	3.2211153507	0.0000000000
0.6551289910	3.2216389179	0.0000000000
0.6551405645	3.2203819752	0.0000000000
0.6551521388	3.2241199017	0.0000000000
0.6551637144	3.2208981514	0.0000000000
0.6551752871	3.2195794582	0.0000000000
0.6551868608	3.2198188305	0.0000000000
0.6551984358	3.2196402550	0.0000000000
0.6552100094	3.2208929062	0.0000000000
0.6552215835	3.2235038280	0.0000000000
0.6552331574	3.2205519676	0.0000000000
0.6552447324	3.2228620052	0.0000000000
0.6552563062	3.2215447426	0.0000000000
0.6552678802	3.2226173878	0.0000000000
0.6552794535	3.2208774090	0.0000000000
0.6552910280	3.2210183144	0.0000000000
0.6553026020	3.2210633755	0.0000000000
0.6553141789	3.2219305038	0.0000000000
0.6553257500	3.2216277122	0.0000000000
0.6553373269	3.2212777138	0.0000000000
0.6553489098	3.2219493389	0.0000000000
0.6553604724	3.2212169170	0.0000000000
0.6553720467	3.2225022316	0.0000000000
0.6553836219	3.2243103981	0.0000000000
0.6553952044	3.2233104706	0.0000000000
0.6554067694	3.2215251923	0.0000000000
0.6554183428	3.2199378014	0.0000000000
0.6554299178	3.2195703983	0.0000000000
0.6554414918	3.2219171524	0.0000000000
0.6554530659	3.2221896648	0.0000000000
0.6554646394	3.2221064568	0.0000000000
0.6554762130	3.2212183475	0.0000000000
0.6554877888	3.2205529213	0.0000000000
0.6554993613	3.2222073078	0.0000000000
0.6555109365	3.2226893902	0.0000000000
0.6555225137	3.2205345631	0.0000000000
0.6555340849	3.2197329998	0.0000000000
0.6555456565	3.2209439278	0.0000000000
0.6555572324	3.2214825153	0.0000000000
0.6555688061	3.2223098278	0.0000000000
0.6555803809	3.2225165367	0.0000000000
0.6555919544	3.2226858139	0.0000000000
0.6556035280	3.2202651501	0.0000000000
0.6556151032	3.2206387520	0.0000000000
0.6556266766	3.2224290371	0.0000000000
0.6556382513	3.2219321728	0.0000000000
0.6556498268	3.2217416763	0.0000000000
0.6556613995	3.2217643261	0.0000000000
0.6556729697	3.2216284275	0.0000000000
0.6556845457	3.2202770710	0.0000000000
0.6556961326	3.2208449841	0.0000000000
0.6557076964	3.2202973366	0.0000000000
0.6557192690	3.2212193012	0.0000000000
0.6557308437	3.2216389179	0.0000000000
0.6557424111	3.2208757401	0.0000000000
0.6557539869	3.2190706730	0.0000000000
0.6557655595	3.2197508812	0.0000000000
0.6557771394	3.2199318409	0.0000000000
0.6557887143	3.2197937965	0.0000000000
0.6558002812	3.2217462063	0.0000000000
0.6558118616	3.2219653130	0.0000000000
0.6558234360	3.2215290070	0.0000000000
0.6558350099	3.2213413715	0.0000000000
0.6558465781	3.2223951817	0.0000000000
0.6558581541	3.2211215496	0.0000000000
0.6558697359	3.2191741467	0.0000000000
0.6558813062	3.2174286842	0.0000000000
0.6558928920	3.2210524082	0.0000000000
0.6559044538	3.2193751335	0.0000000000
0.6559160284	3.2207248211	0.0000000000
0.6559276025	3.2183983326	0.0000000000
0.6559391767	3.2197437286	0.0000000000
0.6559507509	3.2249255180	0.0000000000
0.6559623239	3.2220027447	0.0000000000
0.6559738989	3.2201917171	0.0000000000
0.6559854732	3.2196567059	0.0000000000
0.6559970471	3.2187774181	0.0000000000
0.6560086245	3.2187697887	0.0000000000
0.6560201988	3.2180013657	0.0000000000
0.6560317703	3.2189307213	0.0000000000
0.6560433401	3.2201428413	0.0000000000
0.6560549178	3.2188808918	0.0000000000
0.6560664907	3.2193300724	0.0000000000
0.6560780594	3.2176909447	0.0000000000
0.6560896495	3.2186396122	0.0000000000
0.6561012151	3.2182826996	0.0000000000
